2025-08-08T11:41:51.466929,81,0,0,50,2.2040,0.3932,0.0000,temp_anonimous-1981_classical.npz,classical,10458,74.24
2025-08-08T11:41:54.104459,197,0,0,51,2.2277,0.3764,0.0000,temp_anonimous-1981_rapid.npz,rapid,25246,179.23
2025-08-08T11:42:14.075973,1324,0,0,52,2.1513,0.3920,0.0000,temp_antiberserkm_blitz.npz,blitz,169488,1203.22
2025-08-08T11:42:30.499156,93,0,0,54,2.2277,0.3727,0.0000,temp_antiberserkm_classical.npz,classical,11979,85.04
2025-08-08T11:42:48.685839,1137,0,0,55,2.1842,0.3854,0.0000,temp_antiberserkm_rapid.npz,rapid,145604,1033.67
2025-08-08T11:42:49.838770,57,0,0,56,2.2364,0.3735,0.0000,temp_anton_maximov_blitz.npz,blitz,7415,1.22
2025-08-08T11:42:50.893511,56,0,0,57,2.1948,0.3876,0.0000,temp_anton_maximov_bullet.npz,bullet,7193,1.19
2025-08-08T11:42:55.718325,381,0,0,58,2.1338,0.3966,0.0000,temp_aotxleviackerman_blitz.npz,blitz,48890,347.08
2025-08-08T11:43:13.132903,1147,0,0,59,2.1430,0.3998,0.0000,temp_aotxleviackerman_bullet.npz,bullet,146841,1042.45
2025-08-08T11:43:14.613315,89,0,0,60,2.2221,0.3792,0.0000,temp_aotxleviackerman_classical.npz,classical,11514,81.74
2025-08-08T11:43:16.571350,136,0,0,61,2.0932,0.4076,0.0000,temp_aotxleviackerman_rapid.npz,rapid,17499,124.23
2025-08-08T11:43:36.712721,1303,0,0,62,2.1645,0.3872,0.0000,temp_ariewerksma_blitz.npz,blitz,166874,1184.66
2025-08-08T11:43:52.051416,3,0,0,64,2.3134,0.3724,0.0000,temp_ariewerksma_classical.npz,classical,422,3.00
2025-08-08T11:43:53.286469,71,0,0,65,2.2011,0.3749,0.0000,temp_aichyy_rapid.npz,rapid,9137,64.87
2025-08-08T11:43:54.347916,58,0,0,66,2.2137,0.3636,0.0000,temp_alexandr_khlebovich_rapid.npz,rapid,7459,52.95
2025-08-08T11:44:12.472083,1157,0,0,67,2.1397,0.3924,0.0000,temp_andreu666_blitz.npz,blitz,148179,1051.95
2025-08-08T11:44:17.176062,374,0,0,68,2.1491,0.3907,0.0000,temp_anonimous-1981_bullet.npz,bullet,47998,340.75
2025-08-08T11:44:33.442544,1003,0,0,69,2.1321,0.3915,0.0000,temp_ariewerksma_rapid.npz,rapid,128398,911.52
2025-08-08T11:44:35.885821,177,0,0,70,2.2455,0.3652,0.0000,temp_arteler_rapid.npz,rapid,22728,161.35
2025-08-08T11:44:39.213833,258,0,0,71,2.2385,0.3634,0.0000,temp_aristarch_kukuev_blitz.npz,blitz,33043,234.58
2025-08-08T11:44:44.396228,1,0,0,72,2.1906,0.3036,0.0000,temp_aristarch_kukuev_bullet.npz,bullet,56,0.40
2025-08-08T11:44:47.426990,229,0,0,73,2.2376,0.3612,0.0000,temp_aristarch_kukuev_rapid.npz,rapid,29313,208.10
2025-08-08T11:44:56.858461,347,0,0,74,2.1708,0.3830,0.0000,temp_arjun2002_blitz.npz,blitz,44451,315.56
2025-08-08T11:45:07.513683,454,0,0,75,2.1020,0.3975,0.0000,temp_arjun2002_bullet.npz,bullet,58190,413.10
2025-08-08T11:45:07.897693,1,0,0,76,2.1341,0.3672,0.0000,temp_arjun2002_classical.npz,classical,129,0.92
2025-08-08T11:45:08.275426,2,0,0,77,2.1737,0.4102,0.0000,temp_arjun2002_rapid.npz,rapid,324,2.30
2025-08-08T11:45:28.172676,1268,0,0,78,2.1199,0.4030,0.0000,temp_art-vega_blitz.npz,blitz,162406,1152.95
2025-08-08T11:45:29.457407,66,0,0,79,2.0233,0.4338,0.0000,temp_art-vega_bullet.npz,bullet,8473,60.15
2025-08-08T11:45:47.675513,1127,0,0,80,2.1024,0.4063,0.0000,temp_art-vega_classical.npz,classical,144344,1024.72
2025-08-08T11:46:18.482803,1281,0,0,82,2.1163,0.3964,0.0000,temp_arteler_blitz.npz,blitz,164003,1164.28
2025-08-08T11:46:34.955487,26,0,0,84,2.0914,0.4102,0.0000,temp_arteler_classical.npz,classical,3387,24.05
2025-08-08T11:46:55.046403,1345,0,0,85,2.1631,0.3872,0.0000,temp_artem64_blitz.npz,blitz,172260,1222.90
2025-08-08T11:47:07.865875,703,0,0,86,2.1156,0.3983,0.0000,temp_artem64_bullet.npz,bullet,90033,639.16
2025-08-08T11:47:08.655544,33,0,0,87,2.1165,0.4060,0.0000,temp_artem64_rapid.npz,rapid,4233,30.05
2025-08-08T11:47:24.901449,959,0,0,88,2.0662,0.4238,0.0000,temp_artistendo_blitz.npz,blitz,122830,871.99
2025-08-08T11:47:34.594034,837,0,0,89,2.1688,0.3945,0.0000,temp_artistendo_bullet.npz,bullet,107257,761.43
2025-08-08T11:47:41.424438,573,0,0,90,2.1059,0.4103,0.0000,temp_artistendo_classical.npz,classical,73469,521.57
2025-08-08T11:47:53.440867,1029,0,0,91,2.0097,0.4344,0.0000,temp_artistendo_rapid.npz,rapid,131818,935.80
2025-08-08T11:48:14.878613,1340,0,0,92,2.1777,0.3776,0.0000,temp_arturchix_blitz.npz,blitz,171520,1217.65
2025-08-08T11:48:17.401314,175,0,0,93,2.0996,0.3928,0.0000,temp_arturchix_bullet.npz,bullet,22493,159.68
2025-08-08T11:48:17.776832,1,0,0,94,1.9354,0.4062,0.0000,temp_arturchix_rapid.npz,rapid,155,1.10
2025-08-08T11:48:36.637544,1218,0,0,95,2.0912,0.4048,0.0000,temp_asacopaco_blitz.npz,blitz,155962,1107.20
2025-08-08T11:48:50.361237,1141,0,0,96,2.0361,0.4210,0.0000,temp_asacopaco_bullet.npz,bullet,146088,1037.10
2025-08-08T11:48:53.126313,202,0,0,97,2.1593,0.3801,0.0000,temp_asacopaco_classical.npz,classical,25917,183.99
2025-08-08T11:48:57.776499,370,0,0,98,2.1179,0.3939,0.0000,temp_asacopaco_rapid.npz,rapid,47482,337.08
2025-08-08T11:49:17.325993,1249,0,0,99,2.1193,0.3921,0.0000,temp_ataliks_blitz.npz,blitz,159985,1135.76
2025-08-08T11:49:38.175735,639,0,0,101,2.1236,0.3855,0.0000,temp_ataliks_rapid.npz,rapid,81906,581.46
2025-08-08T11:49:54.968719,1390,0,0,102,2.0654,0.4013,0.0000,temp_athena-pallada_blitz.npz,blitz,177969,1263.43
2025-08-08T11:50:09.589306,36,0,0,104,2.1380,0.3917,0.0000,temp_athena-pallada_classical.npz,classical,4703,33.39
2025-08-08T11:50:11.552485,135,0,0,105,2.1013,0.3979,0.0000,temp_athena-pallada_rapid.npz,rapid,17306,122.86
2025-08-08T11:50:27.791271,1395,0,0,106,1.9962,0.4176,0.0000,temp_atomrod_blitz.npz,blitz,178588,1267.82
2025-08-08T11:50:44.591887,30,0,0,108,2.1099,0.3883,0.0000,temp_atomrod_classical.npz,classical,3957,28.09
2025-08-08T11:50:54.836609,418,0,0,109,1.9752,0.4255,0.0000,temp_atomrod_rapid.npz,rapid,53559,380.22
2025-08-08T11:50:55.268390,3,0,0,110,2.1946,0.3281,0.0000,temp_autko46_blitz.npz,blitz,412,2.93
2025-08-08T11:50:55.727113,8,0,0,111,2.0631,0.4062,0.0000,temp_autko46_bullet.npz,bullet,1118,7.94
2025-08-08T11:50:56.547819,38,0,0,112,2.0767,0.3962,0.0000,temp_autko46_rapid.npz,rapid,4951,35.15
2025-08-08T11:51:01.346825,380,0,0,113,2.0321,0.4151,0.0000,temp_avcs_blitz.npz,blitz,48742,346.03
2025-08-08T11:51:02.138403,37,0,0,114,1.9146,0.4599,0.0000,temp_avcs_bullet.npz,bullet,4846,34.40
2025-08-08T11:51:05.927585,296,0,0,115,2.0830,0.4039,0.0000,temp_avcs_classical.npz,classical,37944,269.37
2025-08-08T11:51:07.725109,122,0,0,116,2.0518,0.4089,0.0000,temp_avcs_rapid.npz,rapid,15652,111.12
2025-08-08T11:51:08.573677,43,0,0,117,2.1999,0.3841,0.0000,temp_aviamotornaya_bullet.npz,bullet,5516,39.16
2025-08-08T11:51:14.219917,1,0,0,118,2.0804,0.4333,0.0000,temp_aviamotornaya_classical.npz,classical,120,0.85
2025-08-08T11:51:16.724870,183,0,0,119,2.0789,0.3963,0.0000,temp_aviamotornaya_rapid.npz,rapid,23503,166.85
2025-08-08T11:51:32.364008,1333,0,0,120,2.1028,0.3912,0.0000,temp_avs2000_blitz.npz,blitz,170642,1211.41
2025-08-08T11:51:49.070865,53,0,0,122,2.0835,0.4055,0.0000,temp_avs2000_rapid.npz,rapid,6909,49.05
2025-08-08T11:52:07.608921,1182,0,0,123,2.0461,0.4058,0.0000,temp_avslugin80_blitz.npz,blitz,151420,1074.95
2025-08-08T11:52:21.353850,1169,0,0,124,1.9992,0.4211,0.0000,temp_avslugin80_bullet.npz,bullet,149685,1062.64
2025-08-08T11:52:38.806363,1086,0,0,125,2.0448,0.4084,0.0000,temp_avslugin80_classical.npz,classical,139066,987.25
2025-08-08T11:52:52.168653,1136,0,0,126,2.0251,0.4148,0.0000,temp_avslugin80_rapid.npz,rapid,145451,1032.58
2025-08-08T11:52:54.201654,137,0,0,127,2.1108,0.3878,0.0000,temp_azzir_blitz.npz,blitz,17595,124.91
2025-08-08T11:52:55.221558,55,0,0,128,2.0818,0.3953,0.0000,temp_azzir_bullet.npz,bullet,7094,50.36
2025-08-08T11:53:00.364095,1,0,0,129,2.2896,0.3400,0.0000,temp_azzir_rapid.npz,rapid,50,0.36
2025-08-08T11:53:14.973361,1249,0,0,130,1.9498,0.4358,0.0000,temp_a_boring_username_blitz.npz,blitz,159960,1135.58
2025-08-08T11:53:34.435228,1176,0,0,131,1.9036,0.4524,0.0000,temp_a_boring_username_bullet.npz,bullet,150627,1069.32
2025-08-08T11:53:37.562017,230,0,0,132,1.9443,0.4282,0.0000,temp_a_boring_username_rapid.npz,rapid,29512,209.51
2025-08-08T11:53:52.104553,1256,0,0,133,2.0368,0.4110,0.0000,temp_b31b6consultant_blitz.npz,blitz,160891,1142.19
2025-08-08T11:53:54.661647,182,0,0,134,1.9812,0.4244,0.0000,temp_b31b6consultant_bullet.npz,bullet,23370,165.91
2025-08-08T11:53:58.052965,264,0,0,135,1.9891,0.4215,0.0000,temp_b31b6consultant_rapid.npz,rapid,33897,240.64
2025-08-08T11:53:59.424680,85,0,0,136,2.0949,0.3930,0.0000,temp_backtojune_blitz.npz,blitz,10904,77.41
2025-08-08T11:54:12.117933,645,0,0,137,2.0780,0.3942,0.0000,temp_backtojune_bullet.npz,bullet,82605,586.43
2025-08-08T11:54:33.174192,1341,0,0,138,2.0447,0.4068,0.0000,temp_baidetskyi_valentin_blitz.npz,blitz,171758,1219.34
2025-08-08T11:54:52.600937,1,0,0,140,2.2970,0.3636,0.0000,temp_baidetskyi_valentin_rapid.npz,rapid,111,0.79
2025-08-08T11:55:00.390814,651,0,0,141,2.0368,0.4062,0.0000,temp_bamboccione_blitz.npz,blitz,83372,591.87
2025-08-08T11:55:15.803909,955,0,0,142,1.9521,0.4274,0.0000,temp_bamboccione_bullet.npz,bullet,122315,868.33
2025-08-08T11:55:16.235605,2,0,0,143,1.9681,0.4531,0.0000,temp_bamboccione_rapid.npz,rapid,322,2.29
2025-08-08T11:55:16.662871,5,0,0,146,2.1327,0.3844,0.0000,temp_batko2003_classical.npz,classical,678,4.81
2025-08-08T11:55:17.884082,71,0,0,147,2.1087,0.3969,0.0000,temp_batko2003_rapid.npz,rapid,9195,65.28
2025-08-08T11:55:20.413221,155,0,0,148,8.6905,0.0085,0.0000,temp_batmanbinsuperman_blitz.npz,blitz,19892,0.17
2025-08-08T11:55:41.187238,1315,0,0,149,2.1026,0.3923,0.0000,temp_batmanbinsuperman_bullet.npz,bullet,168343,1195.09
2025-08-08T11:56:10.167941,1184,0,0,151,1.9310,0.4469,0.0000,temp_bauernschach24_bullet.npz,bullet,151586,1076.13
2025-08-08T11:56:21.558369,502,0,0,152,2.0171,0.4129,0.0000,temp_bauernschach24_classical.npz,classical,64300,456.48
2025-08-08T11:56:41.699248,315,0,0,155,2.0021,0.4248,0.0000,temp_bearhardy_rapid.npz,rapid,40349,286.44
2025-08-08T11:56:46.699401,1,0,0,156,1.6827,0.4138,0.0000,temp_beatrizruvieri_bullet.npz,bullet,29,0.21
2025-08-08T11:57:00.518166,734,0,0,157,2.0128,0.4243,0.0000,temp_beatrizruvieri_rapid.npz,rapid,94075,667.85
2025-08-08T11:57:02.048653,96,0,0,158,1.9517,0.4386,0.0000,temp_befidemaster_blitz.npz,blitz,12301,87.33
2025-08-08T11:57:02.441268,3,0,0,159,1.9965,0.4609,0.0000,temp_befidemaster_bullet.npz,bullet,461,3.27
2025-08-08T11:57:08.611683,55,0,0,160,2.0066,0.4260,0.0000,temp_befidemaster_classical.npz,classical,7040,49.98
2025-08-08T11:57:09.733536,63,0,0,161,1.8959,0.4588,0.0000,temp_befidemaster_rapid.npz,rapid,8135,57.75
2025-08-08T11:57:31.536654,1427,0,0,162,2.0404,0.3977,0.0000,temp_bened7707_blitz.npz,blitz,182738,1297.29
